Link,Name,Brand,Description,SKU,Color,Pattern,Price,Currency,Availability,Images,AggregateRating,Reviews,PropertyValues
https://www.trendyol.com/tommy-hilfiger/herringbone-pure-wool-oversized-trench-coat-p-865063918,Tommy Hilfiger Herringbone Pure Wool Oversized Trench Coat,Tommy Hilfiger,"Tommy Hilfiger Herringbone Pure Wool Oversized Trench Coat yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",865063918,casual wovens herringbone,Palto,56696.85,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1582/prod/QC/20241009/20/5d60d158-9395-3a9a-82a2-574fb8746f77/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1581/prod/QC/20241009/20/aa74870b-676b-3d94-9bc2-1ee3da6cab2e/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1583/prod/QC/20241009/20/62d2b5df-8a88-30c9-a2f8-fbe65fef4ec1/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1583/prod/QC/20241009/20/52d136f8-f2b7-3244-9dc8-9e543a6d417f/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1583/prod/QC/20241009/20/9c57b708-917a-3ad5-94fe-84ebc3617bf2/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Kalıp"": ""Oversize"", ""Renk"": ""Gri"", ""Boy"": ""Maxi""}"
https://www.trendyol.com/khaos/houston-v-palto-p-236131620,khaos Houston-v Palto,khaos,"khaos Houston-v Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",236131620,GRİ,Palto,4999.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1523/product/media/images/prod/QC/20240820/23/54ddd4b2-724d-37d4-80e0-16f121d115d9/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1522/product/media/images/prod/QC/20240820/23/c33559c5-7554-3495-b77e-d178c2e092e5/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1522/product/media/images/prod/QC/20240820/23/f01cb1d0-1882-3db4-b6a2-f9d1799198ed/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1522/product/media/images/prod/QC/20240820/23/250f7cd4-26bc-31de-b200-2e4842aacc14/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1521/product/media/images/prod/QC/20240820/23/b6a8349d-257e-39f1-bb5c-6086a371a06d/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 5, ""ratingCount"": 2, ""reviewCount"": 2}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""E** M**""}, ""datePublished"": ""2024-09-02"", ""reviewBody"": ""cokkkkk iyiiiiii,sadəcə bedeniniz nəyisə onu alın 70 kq 2xl bol oldu Xlgüzel olurdu"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""S** D**""}, ""datePublished"": ""2023-08-10"", ""reviewBody"": ""Bir beden büyük almak lazım. Kalitesi güzel. 165cm boyundayım mankendekigibi durdu."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Yünlü"", ""Stil"": ""Klasik"", ""Kalıp"": ""Fitted"", ""Renk"": ""Gri"", ""Yaka Tipi"": ""Kırlangıç Yaka"", ""Materyal Bileşeni"": ""100% PAMUKLU"", ""Boy"": ""Uzun"", ""Siluet"": ""Kargo"", ""Desen"": ""Düz"", ""Kol Boyu"": ""Uzun"", ""Ek Özellik"": ""Organik"", ""Sürdürülebilirlik Detayı"": ""Organik""}"
https://www.trendyol.com/hatemoglu/sayki-woman-gri-regular-fit-balik-sirti-desenli-kemerli-yun-manto-p-378051360,Hatemoğlu Saykı Woman Gri Regular Fit Balık Sırtı Desenli Kemerli Yün Manto,Hatemoğlu,"Hatemoğlu Saykı Woman Gri Regular Fit Balık Sırtı Desenli Kemerli Yün Manto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",378051360,Siyah Balıksırtı,Palto,4999.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty583/product/media/images/20221101/14/205065077/611142827/1/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty582/product/media/images/20221101/14/205065077/611142827/2/2_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty583/product/media/images/20221101/14/205065077/611142827/3/3_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty583/product/media/images/20221101/14/205065077/611142827/4/4_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty584/product/media/images/20221101/14/205065077/611142827/5/5_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 5, ""ratingCount"": 1, ""reviewCount"": 1}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""G** A**""}, ""datePublished"": ""2022-11-23"", ""reviewBody"": ""Çok kaliteli çok şık bir ürün"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Yünlü"", ""Kalıp"": ""Fitted"", ""Renk"": ""Siyah"", ""Materyal Bileşeni"": ""50% Yün, 30% Polyester, 20% Poliamid"", ""Boy"": ""Regular"", ""Siluet"": ""Orta"", ""Desen"": ""Düz"", ""Kol Tipi"": ""Reglan Kol"", ""Ek Özellik"": ""Desenli"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Günlük""}"
https://www.trendyol.com/genel-markalar/teddy-kaban-oversize-p-773204393,Genel Markalar Teddy Kaban Oversize,Genel Markalar,"Genel Markalar Teddy Kaban Oversize yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",773204393,kiremit,Palto,1950.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1020/product/media/images/prod/SPM/PIM/20231023/14/d9a47f63-4b6c-3e67-887f-729a70c27acf/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1020/product/media/images/prod/SPM/PIM/20231023/14/afa81e04-1c96-3338-be2e-3f86e453adac/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1022/product/media/images/prod/SPM/PIM/20231023/14/ef52510e-2d66-360b-baf6-bd8b3e9b1ba0/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1022/product/media/images/prod/SPM/PIM/20231023/14/e548d217-b33f-3668-b4e2-2f8c9aedbe6c/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1021/product/media/images/prod/SPM/PIM/20231023/14/f304c594-f5fe-3a72-a129-9c457e60e39e/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1020/product/media/images/prod/SPM/PIM/20231023/14/69bfef41-dbe1-3f66-a4b3-3ea07572fff4/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Yünlü"", ""Stil"": ""Günlük"", ""Kalıp"": ""Oversize"", ""Renk"": ""Turuncu"", ""Yaka Tipi"": ""Kruvaze"", ""Materyal Bileşeni"": ""70% Pamuk, 30% Polyester"", ""Boy"": ""Uzun"", ""Siluet"": ""Oversize"", ""Desen"": ""Düz"", ""Kol Tipi"": ""Uzun Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Business"", ""Ek Özellik"": ""Ek Özellik Mevcut Değil"", ""Sürdürülebilirlik Detayı"": ""Recycle"", ""Ortam"": ""Casual"", ""Paket İçeriği"": ""Tekli""}"
https://www.trendyol.com/yargici/boncuk-detayli-palto-p-858646724,Yargıcı Boncuk Detaylı Palto,Yargıcı,"Yargıcı Boncuk Detaylı Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",858646724,KOYU KAHVE,Palto,9749.99,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1550/prod/QC/20240916/15/3a87317b-2bea-3b83-8faf-a6188631f659/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1549/prod/QC/20240916/15/06a134f2-5585-3bd0-85cd-61bdd3ce2323/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1550/product/media/images/ty1548/prod/QC/20240916/15/ef740c32-d7b2-31ac-8904-fcb79240cb4b/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1550/product/media/images/ty1549/prod/QC/20240916/15/11a25119-5988-336f-9493-0542fbbdfe9b/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1550/prod/QC/20240916/15/44076304-0339-3a65-b27d-133bde7ece69/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1548/prod/QC/20240916/15/a7919c65-e545-33fd-8b05-9cdd66fdd5d6/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1550/product/media/images/ty1548/prod/QC/20240916/15/4e0ea903-e636-3614-b8e7-bc1f2a4ba8d9/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1549/prod/QC/20240916/15/65592b14-11e7-3dc6-adb8-1cd13da917a6/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Kalıp"": ""Regular"", ""Renk"": ""Kahverengi"", ""Boy"": ""Standart"", ""Siluet"": ""Uzun"", ""Kol Boyu"": ""Uzun"", ""Sürdürülebilirlik Detayı"": ""Hayır""}"
https://www.trendyol.com/mango/acik-pastel-mor-kemerli-yunlu-palto-p-361280873,MANGO Açık Pastel Mor Kemerli Yünlü Palto,MANGO,"MANGO Açık Pastel Mor Kemerli Yünlü Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",361280873,mor,Palto,4435.51,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty670/product/media/images/20221231/16/249923809/586248383/1/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty670/product/media/images/20221231/16/249923809/586248383/2/2_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 2, ""ratingCount"": 4, ""reviewCount"": 3}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2023-02-06"", ""reviewBody"": ""Ürün güzel fakat çok genıs bır beden küçüğünü daha ıyı olabılır"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 4, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""S** Ç**""}, ""datePublished"": ""2024-02-10"", ""reviewBody"": ""çok bol ve uzun"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 2, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""D** T**""}, ""datePublished"": ""2023-02-08"", ""reviewBody"": ""Yani böyle bir yanlışlık nasıl yapılıyor anlamıyorum kaban yerine elbisegöndermişler ve arada onca fiyat farkı varken saçmalıkkkkk😠 kargolarken bakmıyormusunuz"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 1, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Yünlü"", ""Renk"": ""Mor"", ""Yaka Tipi"": ""Kruvaze"", ""Materyal Bileşeni"": ""40% polyester, 36% yün, 24% akrilik"", ""Boy"": ""Midi"", ""Siluet"": ""Kruvaze"", ""Desen"": ""Düz"", ""Kol Tipi"": ""Uzun Kol"", ""Kol Boyu"": ""Uzun"", ""Sürdürülebilirlik Detayı"": ""Hayır""}"
https://www.trendyol.com/united-colors-of-benetton/kadin-siyah-kruvaze-palto-p-804569783,United Colors of Benetton Kadın Siyah Kruvaze Palto,United Colors of Benetton,"United Colors of Benetton Kadın Siyah Kruvaze Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",804569783,Siyah,Palto,2762.49,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1524/product/media/images/prod/QC/20240904/17/59ed4c88-2d76-32c0-9606-f178afba27ff/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1522/product/media/images/prod/QC/20240904/17/28eebf02-1e1c-3612-82ae-b1106696a157/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1523/product/media/images/prod/QC/20240904/17/096e19a7-08b4-34df-9b73-5440a034b115/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1524/product/media/images/prod/QC/20240904/17/177ad3b4-4c8f-3943-b4ec-c4dcd7e3338b/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 5, ""ratingCount"": 1, ""reviewCount"": 1}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Sevinc R.""}, ""datePublished"": ""2024-09-17"", ""reviewBody"": ""United Colors of Beneton👍sadece 36 sifariş vermisdim 40 göndermislər😔"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Kalıp"": ""Regular"", ""Renk"": ""Siyah"", ""Yaka Tipi"": ""Kruvaze"", ""Boy"": ""Uzun"", ""Siluet"": ""Regular"", ""Kol Boyu"": ""Uzun"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Sezon"": ""Kış""}"
https://www.trendyol.com/mango/kadin-mavi-palto-p-738518941,MANGO Kadın Mavi Palto,MANGO,"MANGO Kadın Mavi Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",738518941,Mavi,Palto,3181.99,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1039/product/media/images/prod/PIM/20231110/15/9e4aae25-4d40-4238-88d1-74cdc92eeaaf/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1038/product/media/images/prod/PIM/20231110/15/762f7b24-bf47-4f8f-85f0-0dc11ed4a032/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1038/product/media/images/prod/PIM/20231110/15/b6bd6d27-f3cd-413b-88ed-6592a986f94e/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1039/product/media/images/prod/PIM/20231110/15/69741214-85cc-489b-9acc-a4e5c7290423/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1039/product/media/images/prod/PIM/20231110/15/3eb782a8-3311-48de-9122-ff5485ffd1ce/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1039/product/media/images/prod/PIM/20231110/15/51f49bfc-ab17-407a-a69e-e8aff801575c/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1039/product/media/images/prod/PIM/20231110/15/e1583d03-f7c8-46a5-832e-486dc3dcbb0e/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1038/product/media/images/prod/PIM/20231110/15/20f4f0d7-f214-441a-a746-5a3bcaba1e25/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1040/product/media/images/prod/PIM/20231110/15/59571ab6-22e3-4e71-b7a0-1e357fbf788f/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 4.1, ""ratingCount"": 7, ""reviewCount"": 6}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""**** ****""}, ""datePublished"": ""2024-09-25"", ""reviewBody"": ""Guzeldir ama gerçekten arkasi pot duruyor ve uzucu ki cepler yapmacik"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""M** D**""}, ""datePublished"": ""2024-01-17"", ""reviewBody"": ""Göründüğü gibi geldi fakat arka kısmında bi potluk var benim sırtyapımdan mıdır bilmiyoru rengi mükemmel"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""M** Ç** A**""}, ""datePublished"": ""2024-03-12"", ""reviewBody"": ""Rengi güzel"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 4, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""B** Y**""}, ""datePublished"": ""2024-03-08"", ""reviewBody"": ""167 boy, 73 kilo XL çok büyük geldi. rengi çok güzel. üzülerek iade."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 4, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Şeyda E. Ö.""}, ""datePublished"": ""2024-10-08"", ""reviewBody"": ""Arka sırt tarafında bir potluk söz konusu iade edeceğim"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 3, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""G** T** B**""}, ""datePublished"": ""2024-01-27"", ""reviewBody"": ""Rengi çok güzel ama arkası bir tuhaf duruyor."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 3, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Renk"": ""Mavi"", ""Boy"": ""Regular"", ""Sürdürülebilirlik Detayı"": ""Hayır""}"
https://www.trendyol.com/olcay/yakasi-cikabilen-kurklu-ara-boy-kapitone-mont-kamel-6506-p-763818149,Olcay Yakası Çıkabilen Kürklü Ara Boy Kapitone Mont KAMEL 6506,Olcay,"Olcay Yakası Çıkabilen Kürklü Ara Boy Kapitone Mont KAMEL 6506 yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",763818149,KAMEL,Palto,1999.99,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1550/product/media/images/ty1550/prod/QC/20240916/18/114fc9fc-c533-3802-b9e8-e000dbed1f8b/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1550/product/media/images/ty1549/prod/QC/20240916/18/a0e360ca-487e-390b-b399-60da96d66831/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1550/prod/QC/20240916/18/14599ea9-265b-3b94-ad2f-3a83afaaa015/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1550/prod/QC/20240916/18/9bde895c-e301-3c0d-8d1b-112091b30847/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1549/prod/QC/20240916/18/6f52cbd9-baa5-374f-8a28-49d69882de61/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1550/product/media/images/ty1548/prod/QC/20240916/18/04731a8d-74e1-3e60-835b-21e2313e4caf/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1549/prod/QC/20240916/18/004782b8-2b4a-3c9c-81b2-30473af38d0f/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Polyester"", ""Kalıp"": ""Regular"", ""Renk"": ""Kahverengi"", ""Yaka Tipi"": ""Ceket Yaka"", ""Materyal Bileşeni"": ""100% Polyester"", ""Yıkama Talimatı"": ""Type 2"", ""Boy"": ""Midi"", ""Siluet"": ""Şişme"", ""Desen"": ""Düz"", ""Kol Tipi"": ""Standart Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Tesettür Giyim"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Casual/Günlük"", ""Paket İçeriği"": ""Tekli""}"
https://www.trendyol.com/kozi/kozi-bomber-jeket-mont-cepli-dugmeli-ekru-bej-p-865332533,Kozi KOZİ BOMBER JEKET MONT CEPLİ DÜĞMELİ EKRU BEJ,Kozi,"Kozi KOZİ BOMBER JEKET MONT CEPLİ DÜĞMELİ EKRU BEJ yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",865332533,bej,Palto,2800.00,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1581/prod/QC/20241011/00/eb8ef375-601c-38cd-8488-1194fde3eedb/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1583/prod/QC/20241011/00/49247fc4-c65c-321a-a429-5f940b04a4d9/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1583/prod/QC/20241011/00/3a6afb44-3df5-339d-87e0-05698c2fea35/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Örme"", ""Materyal"": ""Polyester"", ""Stil"": ""Trend"", ""Kalıp"": ""Regular"", ""Renk"": ""Bej"", ""Yaka Tipi"": ""Ceket Yaka"", ""Yıkama Talimatı"": ""100% polyester"", ""Boy"": ""Standart"", ""Siluet"": ""Orta"", ""Desen"": ""Düz"", ""Kol Tipi"": ""Uzun Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Basic"", ""Ortam"": ""Casual""}"
https://www.trendyol.com/olcay/yakasi-cikabilen-kurklu-buyuk-beden-manto-siyah-3988-p-779026869,Olcay Yakası Çıkabilen Kürklü Büyük Beden Manto SİYAH 3988,Olcay,"Olcay Yakası Çıkabilen Kürklü Büyük Beden Manto SİYAH 3988 yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",779026869,SİYAH,Palto,5399.99,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1550/product/media/images/ty1548/prod/QC/20240916/18/0f854d68-7c8e-31cd-b08f-0a2776a7c621/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1549/prod/QC/20240916/18/0a170fd6-a9b3-3f1c-a5fb-8a8307575acd/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1550/product/media/images/ty1549/prod/QC/20240916/18/eb31bc49-aaa3-3259-abc8-08345aa0ee45/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1549/prod/QC/20240916/18/c36f3140-7121-3522-aeca-109377930160/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1550/prod/QC/20240916/18/d0fffc31-3da7-3c9b-909d-834dc45a7f4e/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1549/product/media/images/ty1549/prod/QC/20240916/18/abe3a585-0a6e-37cb-9d30-3352a06f9dbb/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1548/product/media/images/ty1548/prod/QC/20240916/18/38fdaf6e-9c11-3414-8cc9-8a5c6fa20524/1_org_zoom.jpg""]",null,null,"{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Polyester"", ""Kalıp"": ""Regular"", ""Renk"": ""Siyah"", ""Yaka Tipi"": ""Ceket Yaka"", ""Materyal Bileşeni"": ""80% Polyester, 20% Viskoz"", ""Yıkama Talimatı"": ""Type 2"", ""Boy"": ""Uzun"", ""Siluet"": ""Basic"", ""Desen"": ""Düz"", ""Kol Tipi"": ""Standart Kol"", ""Kol Boyu"": ""Uzun"", ""Koleksiyon"": ""Tesettür Giyim"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Casual/Günlük"", ""Paket İçeriği"": ""Tekli""}"
https://www.trendyol.com/yargici/kurk-yaka-palto-p-761502848,Yargıcı Kürk Yaka Palto,Yargıcı,"Yargıcı Kürk Yaka Palto yorumlarını inceleyin, Trendyol'a özel indirimli fiyata satın alın.",761502848,TURUNCU DESENLİ,Palto,3749.95,TRY,https://schema.org/InStock,"[""https://cdn.dsmcdn.com/ty1001/product/media/images/prod/SPM/PIM/20230914/01/416025f8-1f97-3208-b3f1-1807b446e7d5/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty999/product/media/images/prod/SPM/PIM/20230914/01/e2bdeb31-6ebb-33c9-b072-5619a2881abc/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1001/product/media/images/prod/SPM/PIM/20230914/01/77960bfb-30e2-3798-8e75-52f1e045c42d/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1000/product/media/images/prod/SPM/PIM/20230914/01/052be8bf-989e-3c57-a439-34fe7b9801b7/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1000/product/media/images/prod/SPM/PIM/20230914/01/0ae7f12b-aba5-369c-8882-de8a29dd570c/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1001/product/media/images/prod/SPM/PIM/20230914/01/2645b544-2964-3f5e-99a3-5018c2e86312/1_org_zoom.jpg"", ""https://cdn.dsmcdn.com/ty1001/product/media/images/prod/SPM/PIM/20230914/01/6d3aa445-2af3-32a2-ae71-bbff1bd53022/1_org_zoom.jpg""]","{""@type"": ""AggregateRating"", ""ratingValue"": 5, ""ratingCount"": 4, ""reviewCount"": 2}","[{""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""Y** F**""}, ""datePublished"": ""2023-12-24"", ""reviewBody"": ""Gerçekten çok tatlı bir mont. Oversize oluşu, rengi ve dokusuyla çokbeğenerek giyiyorum."", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}, {""@type"": ""Review"", ""author"": {""@type"": ""Person"", ""name"": ""S** Y**""}, ""datePublished"": ""2024-03-05"", ""reviewBody"": ""çok  güzelmiş  süper bayıldım  renkler  çok  canlı  birde çok  hafifüstünde  yokmuş  gibi  muhteşem  beden olarak çok  büyük  geldi  onundışında  bir sıkıntı  yok"", ""reviewRating"": {""@type"": ""Rating"", ""bestRating"": 5, ""ratingValue"": 5, ""worstRating"": 1}}]","{""Kumaş Tipi"": ""Dokuma"", ""Materyal"": ""Akrilik"", ""Stil"": ""Günlük"", ""Kalıp"": ""Regular"", ""Renk"": ""Çok Renkli"", ""Boy"": ""Regular"", ""Siluet"": ""Regular"", ""Kol Tipi"": ""Uzun Kol"", ""Kol Boyu"": ""Uzun"", ""Ek Özellik"": ""Kürk Yaka"", ""Sürdürülebilirlik Detayı"": ""Hayır"", ""Ortam"": ""Casual""}"
